latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.175,-40.229,311.9,1.8,1.3,2018-10-17,0140,T,84,6.0NRT,287.7,26.3,N
-13.161,-40.214,311.6,1.8,1.3,2018-10-17,0140,T,83,6.0NRT,287.9,25.6,N
-13.164,-40.231,331.3,1.8,1.3,2018-10-17,0140,T,100,6.0NRT,288.4,72.8,N
-13.152,-40.232,302.2,1.8,1.3,2018-10-17,0140,T,48,6.0NRT,287.7,11.4,N
-13.743,-44.113,315.9,1.1,1,2018-10-17,0140,T,92,6.0NRT,289.7,14.8,N
-13.744,-44.123,340.9,1.1,1,2018-10-17,0140,T,100,6.0NRT,290.1,48.3,N
-13.745,-44.133,300.5,1.1,1,2018-10-17,0140,T,28,6.0NRT,287.9,3.9,N
-10.049,-36.276,307.4,4.1,1.9,2018-10-17,0140,T,71,6.0NRT,288.7,64.5,N
-10.045,-36.281,304.5,4.1,1.9,2018-10-17,0140,T,59,6.0NRT,289,50,N
-5.983,-44.62,306.6,1.2,1.1,2018-10-17,0140,T,39,6.0NRT,291,8.4,N
-5.985,-44.631,313.8,1.2,1.1,2018-10-17,0140,T,88,6.0NRT,289.9,15.3,N
-6.57,-51.096,307.9,1.5,1.2,2018-10-17,0140,T,73,6.0NRT,287.6,13.8,N
-6.572,-51.109,300.4,1.5,1.2,2018-10-17,0140,T,11,6.0NRT,285.2,6.3,N
-5.059,-44.316,301,1.3,1.1,2018-10-17,0140,T,36,6.0NRT,286.4,5,N
-4.93,-43.806,302.6,1.4,1.2,2018-10-17,0140,T,50,6.0NRT,290.5,5.9,N
-5.663,-51.163,304.5,1.4,1.2,2018-10-17,0140,T,60,6.0NRT,292,8.5,N
-4.54,-44.129,300,1.3,1.1,2018-10-17,0140,T,8,6.0NRT,282.1,6.5,N
-5.433,-51.143,300.6,1.4,1.2,2018-10-17,0140,T,29,6.0NRT,289.6,5.1,N
-3.73,-51.859,327.5,1.5,1.2,2018-10-17,0140,T,100,6.0NRT,290.7,44.4,N
-3.732,-51.872,322.8,1.5,1.2,2018-10-17,0140,T,100,6.0NRT,289.8,35.2,N
0.548,-50.836,301.1,1.1,1.1,2018-10-17,0140,T,38,6.0NRT,276.8,5.6,N
-22.905,-43.739,302.4,1,1,2018-10-17,0135,T,47,6.0NRT,286,6.3,N
-22.427,-51.774,304.1,2.8,1.6,2018-10-17,0135,T,59,6.0NRT,290.7,22.5,N
-21.654,-54.791,300.3,4.5,2,2018-10-17,0135,T,24,6.0NRT,289.1,27.5,N
-15.686,-40.378,303.7,1.6,1.2,2018-10-17,0135,T,56,6.0NRT,289.5,10.7,N
-15.486,-44.262,303.4,1,1,2018-10-17,0135,T,55,6.0NRT,278.3,6.5,N
32.519,6.711,304.4,1.4,1.2,2018-10-17,0110,A,60,6.0NRT,287.8,13.1,N
31.815,6.222,304.9,1.4,1.2,2018-10-17,0110,A,62,6.0NRT,288.4,13.6,N
31.85,5.059,306.5,1.7,1.3,2018-10-17,0110,A,68,6.0NRT,287.9,20,N
31.667,6.056,304.8,1.4,1.2,2018-10-17,0110,A,60,6.0NRT,289.9,12.3,N
31.665,6.071,300.8,1.4,1.2,2018-10-17,0110,A,18,6.0NRT,289.5,8.5,N
31.639,6.062,313.4,1.4,1.2,2018-10-17,0110,A,87,6.0NRT,289.4,23.1,N
31.638,6.077,307.5,1.4,1.2,2018-10-17,0110,A,71,6.0NRT,289.1,15.8,N
28.914,19.775,311.1,3.3,1.7,2018-10-17,0110,A,82,6.0NRT,288.5,67.7,N
28.918,19.768,305,3.3,1.7,2018-10-17,0110,A,62,6.0NRT,288,45.4,N
28.911,19.801,303.6,3.3,1.7,2018-10-17,0110,A,56,6.0NRT,287.6,41,N
28.687,7.201,307.8,1.2,1.1,2018-10-17,0110,A,72,6.0NRT,291.5,10.9,N
27.928,9.251,300.6,1,1,2018-10-17,0110,A,31,6.0NRT,290.3,4.8,N
27.749,9.155,301.7,1,1,2018-10-17,0110,A,43,6.0NRT,288.1,6.6,N
26.76,12.411,304.5,1.2,1.1,2018-10-17,0110,A,60,6.0NRT,292.4,8.5,N
26.578,12.215,309.3,1.2,1.1,2018-10-17,0110,A,77,6.0NRT,292.7,11.8,N
52.156,10.398,303.4,1.6,1.2,2018-10-17,0105,A,55,6.0NRT,282.8,16.9,N
48.284,14.334,306.2,1,1,2018-10-17,0105,A,67,6.0NRT,282.9,10.7,N
4.314,7.657,310.7,1.3,1.1,2018-10-17,0120,A,72,6.0NRT,288.1,12,N
4.312,7.669,314.9,1.3,1.1,2018-10-17,0120,A,87,6.0NRT,288,17.2,N
4.303,7.656,325.9,1.3,1.1,2018-10-17,0120,A,100,6.0NRT,288.2,32.8,N
4.302,7.667,338.6,1.3,1.1,2018-10-17,0120,A,100,6.0NRT,287.9,59,N
3.471,5.565,310.5,1.1,1,2018-10-17,0120,A,59,6.0NRT,278.3,11.8,N
13.765,13.654,319.9,2.5,1.5,2018-10-17,0115,A,99,6.0NRT,291.9,73.7,N
13.771,13.651,326.9,2.5,1.5,2018-10-17,0115,A,100,6.0NRT,291,102.3,N
3.929,-51.834,309.9,1.2,1.1,2018-10-17,0145,T,78,6.0NRT,290.8,10.1,N
3.939,-51.835,323.2,1.2,1.1,2018-10-17,0145,T,100,6.0NRT,291.2,24.7,N
3.942,-51.831,305.7,1.2,1.1,2018-10-17,0145,T,65,6.0NRT,290.3,7.3,N
3.941,-51.841,311.3,1.2,1.1,2018-10-17,0145,T,82,6.0NRT,290.6,12.1,N
-24.49,124.421,331.1,4.1,1.9,2018-10-17,0240,T,72,6.0NRT,317.3,91.3,D
-24.494,124.416,329,4.1,1.9,2018-10-17,0240,T,55,6.0NRT,317.6,71.1,D
-25.098,122.721,341.8,3.1,1.7,2018-10-17,0240,T,59,6.0NRT,313.9,126.6,D
-25.101,122.753,379.3,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,318.5,679.7,D
-25.104,122.784,336.3,3.1,1.7,2018-10-17,0240,T,80,6.0NRT,316.3,88.5,D
-25.105,122.629,352.2,3.1,1.7,2018-10-17,0240,T,95,6.0NRT,312.8,244.9,D
-25.108,122.659,367,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,312.5,438,D
-25.113,122.72,391.7,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,314.3,955.3,D
-25.116,122.751,412.7,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,319.3,1658.3,D
-25.119,122.783,357.1,3.1,1.7,2018-10-17,0240,T,98,6.0NRT,313.3,301.6,D
-25.099,122.747,362,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,317.9,379.8,D
-25.101,122.779,335.3,3.1,1.7,2018-10-17,0240,T,77,6.0NRT,316.7,86.8,D
-25.104,122.623,339.5,3.1,1.7,2018-10-17,0240,T,67,6.0NRT,312.2,129.3,D
-25.106,122.654,363.9,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,314,407.5,D
-25.111,122.715,367.1,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,312.4,457.7,D
-25.114,122.746,411.4,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,320.7,1620.1,D
-25.117,122.777,373.8,3.1,1.7,2018-10-17,0240,T,100,6.0NRT,315.1,582.1,D
-25.119,122.622,335.1,3.1,1.7,2018-10-17,0240,T,67,6.0NRT,306.8,106.6,D
-25.121,122.653,340.4,3.1,1.7,2018-10-17,0240,T,71,6.0NRT,305.4,147.2,D
-25.126,122.714,351.5,3.1,1.7,2018-10-17,0240,T,86,6.0NRT,305.4,257,D
-25.129,122.744,351.1,3.1,1.7,2018-10-17,0240,T,90,6.0NRT,306.4,251.7,D
-25.176,122.933,341.9,3.2,1.7,2018-10-17,0240,T,86,6.0NRT,314.1,155.7,D
-25.179,122.965,334.2,3.2,1.7,2018-10-17,0240,T,72,6.0NRT,314.5,86.6,D
-25.172,122.926,339.4,3.2,1.7,2018-10-17,0240,T,84,6.0NRT,314.8,134.3,D
-25.174,122.958,338.9,3.2,1.7,2018-10-17,0240,T,83,6.0NRT,315.3,126.9,D
-25.44,123.256,368.4,3.4,1.7,2018-10-17,0240,T,100,6.0NRT,317.4,558.4,D
-25.82,124.261,330.8,4.1,1.9,2018-10-17,0240,T,71,6.0NRT,313.1,113.8,D
-25.889,125.237,351.8,4.8,2,2018-10-17,0240,T,95,6.0NRT,312,504,D
-25.823,124.254,326.3,4.1,1.9,2018-10-17,0240,T,30,6.0NRT,313.4,70.6,D
-25.825,124.295,325.2,4.1,1.9,2018-10-17,0240,T,22,6.0NRT,311.7,60.5,D
-25.886,125.23,346.4,4.8,2,2018-10-17,0240,T,91,6.0NRT,312,391.4,D
-25.904,125.229,328.8,4.8,2,2018-10-17,0240,T,68,6.0NRT,309,137.6,D
-27.555,124.577,323.2,4.5,1.9,2018-10-17,0240,T,36,6.0NRT,310.3,72.6,D
-27.573,124.575,325.1,4.5,1.9,2018-10-17,0240,T,65,6.0NRT,308.5,93.8,D
-27.556,124.571,322.4,4.5,1.9,2018-10-17,0240,T,29,6.0NRT,310.2,66.7,D
-27.573,124.57,325.8,4.5,1.9,2018-10-17,0240,T,67,6.0NRT,308.5,103.8,D
-31.796,115.842,319.5,1.3,1.1,2018-10-17,0240,T,48,6.0NRT,303.1,8.3,D
-31.862,115.897,317.9,1.3,1.1,2018-10-17,0240,T,66,6.0NRT,301.8,6.5,D
-31.864,115.911,316.5,1.3,1.1,2018-10-17,0240,T,18,6.0NRT,302.7,4.5,D
-31.906,115.819,319.4,1.3,1.1,2018-10-17,0240,T,52,6.0NRT,303.1,9.9,D
-32.097,115.806,316.8,1.3,1.1,2018-10-17,0240,T,23,6.0NRT,301.5,6.8,D
-32.519,115.972,314.1,1.4,1.2,2018-10-17,0240,T,55,6.0NRT,300.4,12.3,D
-33.85,116.194,310.8,1.5,1.2,2018-10-17,0240,T,49,6.0NRT,298.9,9.3,D
-34.217,116.229,323,1.5,1.2,2018-10-17,0240,T,78,6.0NRT,298.3,31,D
-34.582,118.528,319.2,2.1,1.4,2018-10-17,0240,T,74,6.0NRT,305,25.8,D
-34.497,115.991,310.6,1.4,1.2,2018-10-17,0240,T,60,6.0NRT,296.7,12.7,D
-34.489,115.986,306.9,1.4,1.2,2018-10-17,0240,T,41,6.0NRT,296.8,8.3,D
-35,116.888,332.5,1.7,1.3,2018-10-17,0240,T,85,6.0NRT,301.8,58.1,D
46.735,132.439,304.2,1,1,2018-10-17,0220,T,58,6.0NRT,282.8,8.1,D
46.564,131.684,302.2,1,1,2018-10-17,0220,T,51,6.0NRT,284.1,6.1,D
44.597,130.333,301.8,1,1,2018-10-17,0220,T,49,6.0NRT,284,5.5,D
44.588,130.33,300.5,1,1,2018-10-17,0220,T,36,6.0NRT,283.7,4.8,D
41.28,123.738,300.7,1.5,1.2,2018-10-17,0220,T,22,6.0NRT,289.5,7.9,D
41.151,122.929,302.2,1.6,1.3,2018-10-17,0220,T,44,6.0NRT,289,7.3,D
41.153,122.924,304.5,1.6,1.3,2018-10-17,0220,T,59,6.0NRT,289,10.9,D
40.976,122.622,301.1,1.7,1.3,2018-10-17,0220,T,45,6.0NRT,289.2,6.9,D
40.638,122.574,301.4,1.7,1.3,2018-10-17,0220,T,38,6.0NRT,288.4,8.3,D
40.641,122.568,306.3,1.7,1.3,2018-10-17,0220,T,63,6.0NRT,288.9,15.2,D
37.025,128.322,301.7,1,1,2018-10-17,0220,T,48,6.0NRT,287.6,5,D
35.938,128.296,305.2,1,1,2018-10-17,0220,T,45,6.0NRT,292.7,4.1,D
35.543,128.695,304.3,1,1,2018-10-17,0220,T,55,6.0NRT,290.2,5.7,D
35.541,128.706,310.7,1,1,2018-10-17,0220,T,70,6.0NRT,291.1,9.8,D
35.497,128.811,303.2,1,1,2018-10-17,0220,T,49,6.0NRT,292.5,4.9,D
35.084,128.958,309.4,1,1,2018-10-17,0220,T,0,6.0NRT,294.3,6.8,D
35.137,127.969,305.1,1,1,2018-10-17,0220,T,53,6.0NRT,290.8,6.2,D
35.136,127.98,305.6,1,1,2018-10-17,0220,T,54,6.0NRT,291.2,6.7,D
34.718,118.561,304.6,2.6,1.5,2018-10-17,0220,T,43,6.0NRT,289.6,12.3,D
34.716,118.588,306.2,2.5,1.5,2018-10-17,0220,T,60,6.0NRT,290.7,15.7,D
34.711,118.581,309.1,2.5,1.5,2018-10-17,0220,T,67,6.0NRT,290.5,25.5,D
-6.958,115.876,317.2,1.1,1,2018-10-17,0235,T,67,6.0NRT,302.7,12.9,D
-8.121,122.939,336.3,1.9,1.3,2018-10-17,0235,T,66,6.0NRT,282.6,84.8,D
-8.377,123.211,315.9,2,1.4,2018-10-17,0235,T,22,6.0NRT,296.1,22.8,D
-7.16,114.671,312.6,1.2,1.1,2018-10-17,0235,T,55,6.0NRT,301.9,10.1,D
-7.162,114.682,310.5,1.2,1.1,2018-10-17,0235,T,37,6.0NRT,300.1,7.9,D
-8.632,122.484,316.3,1.8,1.3,2018-10-17,0235,T,62,6.0NRT,286.1,25.3,D
-8.634,122.499,309.8,1.8,1.3,2018-10-17,0235,T,38,6.0NRT,284.6,16.1,D
-8.63,122.494,317.9,1.8,1.3,2018-10-17,0235,T,57,6.0NRT,285.8,29.5,D
-8.274,117.768,335.8,1,1,2018-10-17,0235,T,73,6.0NRT,309.6,16.6,D
-8.348,116.033,315.8,1.1,1,2018-10-17,0235,T,41,6.0NRT,303.6,9.5,D
-8.599,117.163,317.6,1,1,2018-10-17,0235,T,55,6.0NRT,299.4,10.4,D
-8.6,117.172,316.4,1,1,2018-10-17,0235,T,48,6.0NRT,299.8,8.7,D
-8.837,117.844,325.4,1,1,2018-10-17,0235,T,66,6.0NRT,304.4,8.9,D
-8.846,117.843,322.1,1,1,2018-10-17,0235,T,43,6.0NRT,302.1,6.3,D
-8.166,113.316,325.3,1.5,1.2,2018-10-17,0235,T,67,6.0NRT,298.1,21.6,D
-9.778,124.166,322.4,2.5,1.5,2018-10-17,0235,T,61,6.0NRT,294.2,43.8,D
-8.949,117.16,334.9,1,1,2018-10-17,0235,T,54,6.0NRT,308.6,24,D
-8.901,116.531,319.7,1,1,2018-10-17,0235,T,72,6.0NRT,305.1,13.1,D
-8.902,116.54,314.6,1,1,2018-10-17,0235,T,39,6.0NRT,301.5,8.5,D
-10.221,124.026,319.3,2.4,1.5,2018-10-17,0235,T,55,6.0NRT,297.6,23.3,D
-13.939,123.295,313.5,2.4,1.5,2018-10-17,0235,T,58,6.0NRT,296.7,32.1,D
-13.935,123.313,310.4,2.4,1.5,2018-10-17,0235,T,38,6.0NRT,296.7,23.5,D
-14.532,126.248,328.9,4.2,1.9,2018-10-17,0235,T,73,6.0NRT,298.9,102.1,D
-14.535,126.24,327.1,4.2,1.9,2018-10-17,0235,T,49,6.0NRT,298.7,83.1,D
-14.893,126.591,330.9,4.5,2,2018-10-17,0235,T,84,6.0NRT,301,124.5,D
-14.91,126.589,333.9,4.5,2,2018-10-17,0235,T,86,6.0NRT,300.7,169.7,D
-14.928,126.586,349.4,4.5,2,2018-10-17,0235,T,95,6.0NRT,297.9,411.8,D
-14.932,126.629,330.1,4.5,2,2018-10-17,0235,T,83,6.0NRT,298.4,140.1,D
-14.899,126.143,341.5,4.2,1.9,2018-10-17,0235,T,91,6.0NRT,301,229.9,D
-14.893,126.584,329.2,4.5,2,2018-10-17,0235,T,82,6.0NRT,300.9,109,D
-14.897,126.626,324,4.5,2,2018-10-17,0235,T,39,6.0NRT,300.5,67.7,D
-14.911,126.582,333.2,4.5,2,2018-10-17,0235,T,85,6.0NRT,300.5,162.1,D
-14.915,126.624,325,4.5,2,2018-10-17,0235,T,52,6.0NRT,300.4,82.6,D
-14.928,126.579,345.1,4.5,2,2018-10-17,0235,T,93,6.0NRT,297.8,338,D
-14.932,126.622,336.5,4.5,2,2018-10-17,0235,T,88,6.0NRT,298,220.8,D
-14.902,126.136,335.1,4.2,1.9,2018-10-17,0235,T,81,6.0NRT,300.4,154.7,D
-14.906,126.175,330.8,4.2,1.9,2018-10-17,0235,T,54,6.0NRT,301.6,99.2,D
-14.97,126.129,327.7,4.2,1.9,2018-10-17,0235,T,58,6.0NRT,300.8,93,D
-14.973,126.124,328.3,4.2,1.9,2018-10-17,0235,T,59,6.0NRT,300.3,100.3,D
-16.805,125.775,328.8,4.1,1.9,2018-10-17,0235,T,64,6.0NRT,308.1,73.5,D
-16.809,125.767,333.2,4.1,1.9,2018-10-17,0235,T,77,6.0NRT,308,122.9,D
-17.036,123.255,333.8,2.7,1.6,2018-10-17,0235,T,57,6.0NRT,310.9,71.8,D
-17.04,123.249,342.8,2.7,1.6,2018-10-17,0235,T,66,6.0NRT,313.7,130.6,D
-17.054,123.248,335.3,2.7,1.6,2018-10-17,0235,T,55,6.0NRT,313.5,75.4,D
-17.052,122.974,344.4,2.5,1.5,2018-10-17,0235,T,89,6.0NRT,309.4,139.2,D
-17.055,122.998,328.1,2.6,1.5,2018-10-17,0235,T,51,6.0NRT,309.8,42.5,D
-17.06,122.991,331.1,2.6,1.5,2018-10-17,0235,T,54,6.0NRT,310.8,55.8,D
-18.046,125.082,363.4,3.8,1.8,2018-10-17,0235,T,100,6.0NRT,318.2,505.3,D
-18.05,125.118,374,3.8,1.8,2018-10-17,0235,T,100,6.0NRT,317.4,756.7,D
-18.052,125.075,358.8,3.8,1.8,2018-10-17,0235,T,99,6.0NRT,315.8,427.8,D
-18.056,125.111,381.3,3.8,1.8,2018-10-17,0235,T,100,6.0NRT,315.4,964.8,D
-18.036,123.555,369.8,2.9,1.6,2018-10-17,0235,T,100,6.0NRT,313.5,460.2,D
-18.039,123.582,383.5,2.9,1.6,2018-10-17,0235,T,100,6.0NRT,321.9,705.3,D
-18.057,123.608,352.8,2.9,1.6,2018-10-17,0235,T,62,6.0NRT,310.7,224.3,D
-18.06,123.636,353.8,3,1.6,2018-10-17,0235,T,75,6.0NRT,318.2,226.1,D
-18.078,123.662,350.1,3,1.6,2018-10-17,0235,T,65,6.0NRT,311.8,198.4,D
-18.039,123.576,389.9,2.9,1.6,2018-10-17,0235,T,100,6.0NRT,320.8,848.9,D
-18.042,123.603,346.4,2.9,1.6,2018-10-17,0235,T,24,6.0NRT,319.9,148.9,D
-18.06,123.629,355.4,3,1.6,2018-10-17,0235,T,81,6.0NRT,316.7,259.5,D
-18.078,123.516,348.2,2.9,1.6,2018-10-17,0235,T,92,6.0NRT,305.3,223.2,D
-18.365,126.324,334.3,4.7,2,2018-10-17,0235,T,76,6.0NRT,311,151.6,D
-18.383,126.322,338.6,4.7,2,2018-10-17,0235,T,82,6.0NRT,311.1,209.9,D
-18.414,126.273,341.6,4.7,2,2018-10-17,0235,T,86,6.0NRT,311.5,233.9,D
-18.419,126.319,340,4.7,2,2018-10-17,0235,T,84,6.0NRT,312.4,218.8,D
-18.05,122.602,330.8,2.5,1.5,2018-10-17,0235,T,69,6.0NRT,313.4,52.7,D
-18.437,126.316,337.3,4.7,2,2018-10-17,0235,T,80,6.0NRT,312,174.7,D
-18.381,126.317,342.3,4.7,2,2018-10-17,0235,T,86,6.0NRT,311.2,266,D
-18.385,126.362,328.1,4.8,2,2018-10-17,0235,T,58,6.0NRT,311.9,77,D
-18.057,122.596,341,2.5,1.5,2018-10-17,0235,T,85,6.0NRT,313.9,108.8,D
-18.06,122.619,336.8,2.5,1.5,2018-10-17,0235,T,79,6.0NRT,315.3,82.8,D
-18.114,123.132,328.2,2.7,1.6,2018-10-17,0235,T,46,6.0NRT,308.1,56.2,D
-18.413,126.269,335.3,4.7,2,2018-10-17,0235,T,65,6.0NRT,311.6,136.5,D
-18.417,126.314,340.3,4.7,2,2018-10-17,0235,T,84,6.0NRT,312.2,216.4,D
-18.071,122.594,333.1,2.5,1.5,2018-10-17,0235,T,73,6.0NRT,311.5,64.7,D
-18.073,122.617,326.8,2.5,1.5,2018-10-17,0235,T,52,6.0NRT,312.3,32.7,D
-18.076,122.641,334.9,2.5,1.5,2018-10-17,0235,T,77,6.0NRT,313.7,71.6,D
-18.128,123.13,343.2,2.7,1.6,2018-10-17,0235,T,87,6.0NRT,310,149.6,D
-18.131,123.156,331.3,2.7,1.6,2018-10-17,0235,T,69,6.0NRT,312.1,70.1,D
-18.435,126.311,335.4,4.7,2,2018-10-17,0235,T,56,6.0NRT,311.7,147.5,D
-18.453,126.309,339.1,4.7,2,2018-10-17,0235,T,77,6.0NRT,309,196.3,D
-18.481,126.22,332.3,4.7,2,2018-10-17,0235,T,47,6.0NRT,309.9,132.4,D
-18.507,126.307,343.8,4.7,2,2018-10-17,0235,T,88,6.0NRT,311.2,302.9,D
-18.155,122.727,343.2,2.5,1.5,2018-10-17,0235,T,49,6.0NRT,317.1,97.9,D
-18.451,126.303,338.4,4.7,2,2018-10-17,0235,T,60,6.0NRT,309.2,176.6,D
-18.147,122.722,342.3,2.5,1.5,2018-10-17,0235,T,59,6.0NRT,317.5,99.1,D
-18.153,122.649,335.9,2.5,1.5,2018-10-17,0235,T,67,6.0NRT,309.3,79.9,D
-18.156,122.673,346.6,2.5,1.5,2018-10-17,0235,T,78,6.0NRT,314.2,140.6,D
-18.505,126.3,339.4,4.7,2,2018-10-17,0235,T,64,6.0NRT,311.2,228.7,D
-18.167,122.647,367.4,2.5,1.5,2018-10-17,0235,T,100,6.0NRT,309.2,350.4,D
-18.17,122.671,365.2,2.5,1.5,2018-10-17,0235,T,100,6.0NRT,313.7,311.8,D
-18.186,122.693,353.1,2.5,1.5,2018-10-17,0235,T,95,6.0NRT,315.8,175.6,D
-18.253,123.321,335.4,2.8,1.6,2018-10-17,0235,T,68,6.0NRT,315.5,69.3,D
-18.2,122.691,334.7,2.5,1.5,2018-10-17,0235,T,56,6.0NRT,313.7,52.3,D
-18.253,123.188,333.3,2.8,1.6,2018-10-17,0235,T,58,6.0NRT,315.5,57.2,D
-18.201,122.573,337.2,2.5,1.5,2018-10-17,0235,T,80,6.0NRT,307.2,98.9,D
-18.203,122.596,326.3,2.5,1.5,2018-10-17,0235,T,37,6.0NRT,308.1,40.4,D
-18.211,122.666,335.1,2.5,1.5,2018-10-17,0235,T,60,6.0NRT,311,70.2,D
-18.214,122.69,335.1,2.5,1.5,2018-10-17,0235,T,57,6.0NRT,313.8,63.5,D
-18.229,122.833,331,2.6,1.5,2018-10-17,0235,T,38,6.0NRT,315.5,37.3,D
-18.232,122.858,330.5,2.6,1.5,2018-10-17,0235,T,32,6.0NRT,314.6,38.3,D
-18.208,122.566,329.5,2.5,1.5,2018-10-17,0235,T,42,6.0NRT,306.1,53,D
-18.217,122.66,335.3,2.5,1.5,2018-10-17,0235,T,69,6.0NRT,311.5,71.2,D
-18.22,122.684,333.9,2.5,1.5,2018-10-17,0235,T,54,6.0NRT,313.9,59.9,D
-18.254,122.608,331.4,2.5,1.5,2018-10-17,0235,T,67,6.0NRT,308.7,62.8,D
-18.306,123.097,341,2.7,1.6,2018-10-17,0235,T,78,6.0NRT,310.4,121.9,D
-18.361,123.636,328.9,3,1.6,2018-10-17,0235,T,37,6.0NRT,314.3,42.9,D
-18.267,122.606,328.5,2.5,1.5,2018-10-17,0235,T,55,6.0NRT,306.9,53,D
-18.298,122.894,330.6,2.6,1.6,2018-10-17,0235,T,68,6.0NRT,309.8,49.6,D
-18.32,123.096,367.7,2.7,1.6,2018-10-17,0235,T,100,6.0NRT,313.6,386.2,D
-18.377,123.09,333.4,2.7,1.6,2018-10-17,0235,T,36,6.0NRT,314.1,44.4,D
-18.38,123.082,337,2.7,1.6,2018-10-17,0235,T,63,6.0NRT,313.8,63.9,D
-18.394,123.081,332.7,2.7,1.6,2018-10-17,0235,T,46,6.0NRT,314,39.6,D
-18.382,122.446,336.4,2.4,1.5,2018-10-17,0235,T,65,6.0NRT,308.3,85,D
-18.397,122.585,346,2.5,1.5,2018-10-17,0235,T,88,6.0NRT,312.8,132.8,D
-18.376,122.441,332.9,2.4,1.5,2018-10-17,0235,T,59,6.0NRT,307.5,71.9,D
-18.389,122.439,329,2.4,1.5,2018-10-17,0235,T,53,6.0NRT,306.2,59.7,D
-18.404,122.578,342.8,2.5,1.5,2018-10-17,0235,T,87,6.0NRT,314.8,110.4,D
-18.408,122.484,338.3,2.4,1.5,2018-10-17,0235,T,51,6.0NRT,310.8,85.8,D
-18.419,122.459,360.2,2.4,1.5,2018-10-17,0235,T,100,6.0NRT,305.8,275.6,D
-18.421,122.482,358.7,2.4,1.5,2018-10-17,0235,T,99,6.0NRT,309.2,251.2,D
-18.424,122.505,333.1,2.5,1.5,2018-10-17,0235,T,27,6.0NRT,310.7,54.8,D
-18.435,122.481,332.5,2.4,1.5,2018-10-17,0235,T,36,6.0NRT,305.5,70,D
-18.438,122.504,343.1,2.5,1.5,2018-10-17,0235,T,73,6.0NRT,309.8,121.5,D
-18.454,122.525,344.3,2.5,1.5,2018-10-17,0235,T,81,6.0NRT,310.9,127.4,D
-18.47,122.547,333,2.5,1.5,2018-10-17,0235,T,48,6.0NRT,310.4,61.3,D
-18.473,122.57,331.1,2.5,1.5,2018-10-17,0235,T,40,6.0NRT,311.8,46.5,D
-18.461,122.518,342.5,2.5,1.5,2018-10-17,0235,T,80,6.0NRT,309.2,122.4,D
-18.479,122.563,332.6,2.5,1.5,2018-10-17,0235,T,18,6.0NRT,309.4,56.6,D
-18.541,122.627,351.5,2.5,1.5,2018-10-17,0235,T,94,6.0NRT,308.1,191.6,D
-18.544,122.651,357.1,2.5,1.5,2018-10-17,0235,T,98,6.0NRT,312.9,235.8,D
-18.585,122.714,332.8,2.6,1.5,2018-10-17,0235,T,59,6.0NRT,309.6,67.2,D
-18.642,122.856,337.5,2.6,1.6,2018-10-17,0235,T,69,6.0NRT,309.9,95.4,D
-18.658,123.007,338.7,2.7,1.6,2018-10-17,0235,T,70,6.0NRT,317,85.2,D
-18.692,123.055,340.6,2.7,1.6,2018-10-17,0235,T,77,6.0NRT,312.4,109.5,D
-19.762,123.19,336.5,2.9,1.6,2018-10-17,0235,T,79,6.0NRT,305.6,109.6,D
-19.765,123.218,345.8,2.9,1.6,2018-10-17,0235,T,88,6.0NRT,311.2,176.2,D
-19.777,123.189,342.6,2.9,1.6,2018-10-17,0235,T,83,6.0NRT,305.6,150.6,D
-19.779,123.217,362.2,2.9,1.6,2018-10-17,0235,T,100,6.0NRT,308.9,349.2,D
-19.782,123.244,355.5,2.9,1.6,2018-10-17,0235,T,97,6.0NRT,311.8,261.2,D
-19.802,123.298,346,2.9,1.6,2018-10-17,0235,T,84,6.0NRT,313.5,155.3,D
-19.8,123.131,357.4,2.9,1.6,2018-10-17,0235,T,98,6.0NRT,309.4,304.1,D
-19.803,123.158,339.2,2.9,1.6,2018-10-17,0235,T,80,6.0NRT,310.1,127.2,D
-19.815,123.13,333.2,2.9,1.6,2018-10-17,0235,T,32,6.0NRT,307.9,79.3,D
-19.818,123.157,335.5,2.9,1.6,2018-10-17,0235,T,38,6.0NRT,311.2,88.8,D
-19.832,123.155,355.6,2.9,1.6,2018-10-17,0235,T,97,6.0NRT,314.7,260.9,D
-19.802,123.291,341.7,2.9,1.6,2018-10-17,0235,T,76,6.0NRT,312.6,124.4,D
-19.805,123.319,334.3,3,1.6,2018-10-17,0235,T,32,6.0NRT,314.9,65.4,D
-19.801,123.124,352.4,2.9,1.6,2018-10-17,0235,T,95,6.0NRT,308.2,242.5,D
-19.804,123.152,350.7,2.9,1.6,2018-10-17,0235,T,93,6.0NRT,310.6,222.5,D
-19.833,123.148,356.1,2.9,1.6,2018-10-17,0235,T,97,6.0NRT,314.4,269.8,D
-19.845,123.12,331.9,2.9,1.6,2018-10-17,0235,T,46,6.0NRT,311.7,60.1,D
