latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.53638,39.62447,308.8,0.75,0.77,2018-10-19,0106,N,nominal,1.0NRT,279.2,2.7,N
52.55061,39.56987,305.1,0.74,0.76,2018-10-19,0106,N,nominal,1.0NRT,279.5,1.8,N
57.70814,18.80141,314.1,0.39,0.36,2018-10-19,0106,N,nominal,1.0NRT,278.8,1.3,N
51.2584,37.76965,297.8,0.73,0.76,2018-10-19,0106,N,nominal,1.0NRT,282.1,2.8,N
51.1416,37.92943,303.1,0.74,0.76,2018-10-19,0106,N,nominal,1.0NRT,277.3,1.7,N
52.80347,32.22281,297.9,0.41,0.6,2018-10-19,0106,N,nominal,1.0NRT,279.6,0.8,N
57.05992,9.97989,326.6,0.51,0.41,2018-10-19,0106,N,nominal,1.0NRT,279.9,4.5,N
52.84588,29.99008,333.2,0.34,0.56,2018-10-19,0106,N,nominal,1.0NRT,280.8,2.2,N
53.27106,24.44439,299,0.41,0.45,2018-10-19,0106,N,nominal,1.0NRT,278.7,0.9,N
51.88893,29.34194,309.5,0.34,0.56,2018-10-19,0106,N,nominal,1.0NRT,278,0.8,N
51.89374,29.34231,303.5,0.34,0.56,2018-10-19,0106,N,nominal,1.0NRT,278.5,0.7,N
51.88901,29.33863,308.1,0.34,0.56,2018-10-19,0106,N,nominal,1.0NRT,277,1.1,N
51.60509,27.6136,301.6,0.6,0.53,2018-10-19,0106,N,nominal,1.0NRT,282.6,3.2,N
51.60278,27.62166,310.3,0.6,0.53,2018-10-19,0106,N,nominal,1.0NRT,285.1,3.9,N
51.65967,27.21644,306.4,0.58,0.52,2018-10-19,0106,N,nominal,1.0NRT,281.9,2.3,N
51.65749,27.22423,302.9,0.58,0.52,2018-10-19,0106,N,nominal,1.0NRT,280.9,2.3,N
51.95872,26.10032,295.3,0.51,0.49,2018-10-19,0106,N,nominal,1.0NRT,275.3,1.3,N
51.95686,26.1073,315.8,0.51,0.49,2018-10-19,0106,N,nominal,1.0NRT,275.1,1.8,N
51.95263,26.10432,318.7,0.51,0.49,2018-10-19,0106,N,nominal,1.0NRT,275.3,2.6,N
49.36504,34.24667,310.1,0.64,0.72,2018-10-19,0106,N,nominal,1.0NRT,280.4,1.8,N
51.53491,27.50627,297.7,0.6,0.53,2018-10-19,0106,N,nominal,1.0NRT,280.5,2.7,N
51.59302,27.11194,304.5,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,282,2.4,N
51.59531,27.1073,297.7,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,281.7,3.7,N
51.58216,27.11636,295.6,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,280.6,1.4,N
51.50083,27.40734,295.3,0.59,0.53,2018-10-19,0106,N,nominal,1.0NRT,276.8,1.1,N
51.51105,27.0092,307.6,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,283.3,2.5,N
51.51115,27.00925,308.2,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,283.5,2.9,N
51.45401,27.02363,295.2,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,280.7,1.9,N
51.43422,27.03722,298,0.58,0.52,2018-10-19,0106,N,nominal,1.0NRT,277.6,0.8,N
50.35683,30.54177,302.9,0.43,0.62,2018-10-19,0106,N,nominal,1.0NRT,278.1,1.3,N
51.38546,26.96793,318.3,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,280,5.1,N
51.38331,26.97568,303.7,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,277.8,2.6,N
51.75908,25.24457,299.9,0.48,0.48,2018-10-19,0106,N,nominal,1.0NRT,276.3,1.1,N
51.75983,25.24598,299,0.48,0.48,2018-10-19,0106,N,nominal,1.0NRT,276.6,1.1,N
48.48907,34.97613,297.5,0.73,0.76,2018-10-19,0106,N,nominal,1.0NRT,281.7,2.3,N
51.45667,25.62641,306.5,0.51,0.49,2018-10-19,0106,N,nominal,1.0NRT,281.7,1.3,N
51.45245,25.62349,300.7,0.51,0.49,2018-10-19,0106,N,nominal,1.0NRT,279.4,2.5,N
48.51912,34.62912,312.2,0.71,0.75,2018-10-19,0106,N,nominal,1.0NRT,280.7,2.8,N
48.53042,34.64425,300.7,0.71,0.75,2018-10-19,0106,N,nominal,1.0NRT,280.8,2.8,N
48.52152,34.62475,295.8,0.71,0.75,2018-10-19,0106,N,nominal,1.0NRT,281.6,1.2,N
48.51816,34.63361,304.6,0.71,0.75,2018-10-19,0106,N,nominal,1.0NRT,279.6,1.2,N
47.8665,35.16548,295.1,0.78,0.78,2018-10-19,0106,N,nominal,1.0NRT,283.4,3.2,N
47.86615,35.1592,300.4,0.78,0.78,2018-10-19,0106,N,nominal,1.0NRT,284.6,3.2,N
51.03331,25.13781,303.5,0.5,0.49,2018-10-19,0106,N,nominal,1.0NRT,275.8,1.8,N
53.09355,14.23095,300.1,0.39,0.36,2018-10-19,0106,N,nominal,1.0NRT,280,0.8,N
51.89379,20.77952,300.4,0.5,0.41,2018-10-19,0106,N,nominal,1.0NRT,271.3,0.7,N
50.54289,26.25765,312.5,0.57,0.52,2018-10-19,0106,N,nominal,1.0NRT,280.7,2.6,N
51.13849,23.55154,300.4,0.43,0.46,2018-10-19,0106,N,nominal,1.0NRT,279.6,1.1,N
53.51273,10.0396,296.3,0.46,0.39,2018-10-19,0106,N,nominal,1.0NRT,281.2,1.2,N
53.5204,9.90502,331.3,0.46,0.39,2018-10-19,0106,N,nominal,1.0NRT,279.1,4.7,N
9.10146,7.26857,306.1,0.42,0.46,2018-10-19,0124,N,nominal,1.0NRT,291.6,0.7,N
7.35534,6.40264,299.1,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,276.8,0.5,N
7.14815,2.64916,307.1,0.4,0.37,2018-10-19,0124,N,nominal,1.0NRT,291,1.3,N
7.03527,-0.51144,307.4,0.41,0.37,2018-10-19,0124,N,nominal,1.0NRT,279.6,1.2,N
7.67722,-4.97187,317.4,0.47,0.48,2018-10-19,0124,N,nominal,1.0NRT,280.3,2.2,N
7.67283,-4.97253,303.6,0.47,0.48,2018-10-19,0124,N,nominal,1.0NRT,280.4,1.2,N
5.88441,6.21778,316.8,0.41,0.45,2018-10-19,0124,N,nominal,1.0NRT,268.5,1.5,N
6.62164,1.57335,311.4,0.39,0.36,2018-10-19,0124,N,nominal,1.0NRT,292,1.2,N
6.58316,1.51685,312.9,0.39,0.36,2018-10-19,0124,N,nominal,1.0NRT,292.6,0.9,N
5.90326,5.58119,296.9,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,266,3.3,N
5.90243,5.58621,295.7,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,266.7,3.1,N
5.89932,5.58054,305.4,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,270,1.8,N
5.89849,5.58558,296.8,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,266,3.5,N
5.95009,5.04866,306,0.52,0.42,2018-10-19,0124,N,nominal,1.0NRT,283.3,0.6,N
5.66107,6.5148,320.3,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,282.9,3.5,N
5.66042,6.51867,339,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,282.1,3.5,N
5.68712,6.35803,315.9,0.42,0.45,2018-10-19,0124,N,nominal,1.0NRT,255.8,0.6,N
5.68296,6.35733,308.6,0.42,0.45,2018-10-19,0124,N,nominal,1.0NRT,263.3,0.6,N
5.57063,6.30441,296.8,0.42,0.45,2018-10-19,0124,N,nominal,1.0NRT,265.2,0.5,N
5.56649,6.30371,297.9,0.42,0.45,2018-10-19,0124,N,nominal,1.0NRT,272.8,0.5,N
5.45756,6.69207,308.2,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,286.6,1.2,N
5.45916,6.69382,310.2,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,286.6,1,N
5.68261,5.17074,307.5,0.53,0.42,2018-10-19,0124,N,nominal,1.0NRT,288.3,1.6,N
5.54052,5.913,304.3,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,280.9,0.8,N
5.53993,5.91655,300.3,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,281.5,0.7,N
5.51555,5.93815,312.8,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,285.7,1.1,N
5.38643,6.65696,346,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.5,3.8,N
5.38576,6.66095,323.9,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.1,3.8,N
5.38711,6.65297,305.5,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,287.5,2.3,N
5.61457,5.19901,330.8,0.54,0.42,2018-10-19,0124,N,nominal,1.0NRT,289.2,6,N
5.61377,5.20383,322.3,0.54,0.42,2018-10-19,0124,N,nominal,1.0NRT,289.3,4.8,N
5.70917,4.47993,329.9,0.49,0.4,2018-10-19,0124,N,nominal,1.0NRT,289.3,6.9,N
5.4808,5.89518,300.9,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,283.5,0.5,N
5.47618,5.89807,311.8,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,284,0.8,N
5.46693,5.90385,308.5,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,285.8,0.6,N
5.46288,5.90318,315.6,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,285.9,1,N
5.5255,5.46947,327.9,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,268.6,3.1,N
5.52157,5.46881,307.7,0.56,0.43,2018-10-19,0124,N,nominal,1.0NRT,266.4,3.1,N
5.45021,5.87914,305.3,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,288.2,1.2,N
5.43287,5.88357,340.5,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,288.6,4,N
5.25005,6.5991,328.2,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,289.2,3,N
5.42688,5.33899,305.5,0.55,0.43,2018-10-19,0124,N,nominal,1.0NRT,281.6,0.9,N
5.19296,6.7591,300.3,0.45,0.47,2018-10-19,0124,N,nominal,1.0NRT,278.4,0.7,N
5.19228,6.76317,306.3,0.45,0.47,2018-10-19,0124,N,nominal,1.0NRT,278.7,0.7,N
5.10042,6.50627,329.2,0.44,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.7,3,N
4.98257,7.18215,300.8,0.49,0.48,2018-10-19,0124,N,nominal,1.0NRT,287.1,0.8,N
4.58162,8.19062,307.8,0.58,0.52,2018-10-19,0124,N,nominal,1.0NRT,287.4,1.2,N
4.65504,7.23382,303,0.5,0.49,2018-10-19,0124,N,nominal,1.0NRT,289.5,1.3,N
4.65429,7.23828,306.5,0.5,0.49,2018-10-19,0124,N,nominal,1.0NRT,289.1,0.9,N
4.65056,7.23307,308.8,0.5,0.49,2018-10-19,0124,N,nominal,1.0NRT,288.9,1.6,N
4.41936,8.42384,336,0.6,0.53,2018-10-19,0124,N,nominal,1.0NRT,288.4,6.6,N
4.64176,7.06832,324.2,0.48,0.48,2018-10-19,0124,N,nominal,1.0NRT,289.8,3.3,N
4.68168,6.80738,303.8,0.46,0.47,2018-10-19,0124,N,nominal,1.0NRT,288.1,1,N
4.64257,7.07066,327.1,0.48,0.48,2018-10-19,0124,N,nominal,1.0NRT,290.1,3.8,N
4.42206,8.42327,327.1,0.6,0.53,2018-10-19,0124,N,nominal,1.0NRT,288.2,6.6,N
4.85318,5.69159,331.9,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,290.1,1.8,N
4.84915,5.69094,334.4,0.39,0.44,2018-10-19,0124,N,nominal,1.0NRT,289.6,2.4,N
4.65484,6.61398,326.8,0.45,0.47,2018-10-19,0124,N,nominal,1.0NRT,288.6,1.8,N
4.31457,8.4051,306.4,0.6,0.53,2018-10-19,0124,N,nominal,1.0NRT,288.4,2.9,N
4.31363,8.41054,306,0.6,0.53,2018-10-19,0124,N,nominal,1.0NRT,288.2,2.3,N
4.28218,8.56406,317.3,0.62,0.54,2018-10-19,0124,N,nominal,1.0NRT,288.7,4.5,N
4.40373,7.82795,313.8,0.55,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.3,3.6,N
4.46083,7.4669,328.6,0.52,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.6,3.3,N
4.31212,8.40939,321.4,0.6,0.53,2018-10-19,0124,N,nominal,1.0NRT,288.4,4.3,N
4.46164,7.46521,304,0.52,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.1,1.4,N
4.46088,7.46988,310.3,0.52,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.2,1.4,N
4.63149,6.26164,308.7,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.6,2.9,N
4.63086,6.2655,312.2,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.8,2.2,N
4.6273,6.26095,327.2,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.8,2.9,N
4.62666,6.2648,337.6,0.43,0.46,2018-10-19,0124,N,nominal,1.0NRT,288.5,2.2,N
4.46124,6.96679,305.7,0.48,0.48,2018-10-19,0124,N,nominal,1.0NRT,289.3,0.9,N
4.30716,7.6624,336,0.54,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.7,4,N
4.30796,7.65755,305.4,0.54,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.4,4,N
4.30331,7.65677,327,0.54,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.2,23.3,N
4.30252,7.66162,328.3,0.54,0.51,2018-10-19,0124,N,nominal,1.0NRT,290.6,23.3,N
4.43017,6.88411,306,0.47,0.48,2018-10-19,0124,N,nominal,1.0NRT,289.2,1.4,N
4.14919,7.97081,325.6,0.57,0.52,2018-10-19,0124,N,nominal,1.0NRT,288.9,3.1,N
4.14835,7.97593,306,0.57,0.52,2018-10-19,0124,N,nominal,1.0NRT,288.8,3.1,N
4.50889,5.74146,338.7,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,291.4,6.6,N
4.14443,7.97001,338.8,0.57,0.52,2018-10-19,0124,N,nominal,1.0NRT,289,7.4,N
4.14359,7.97513,320.6,0.57,0.52,2018-10-19,0124,N,nominal,1.0NRT,288.6,7.4,N
4.50947,5.73786,305.6,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,288.1,4.3,N
4.50483,5.74075,339.2,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,288.9,6.6,N
4.50541,5.73717,304.6,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,286.7,4.3,N
4.10519,7.79741,338.9,0.55,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.5,5.4,N
4.10435,7.80239,304.5,0.55,0.51,2018-10-19,0124,N,nominal,1.0NRT,288.8,5.4,N
4.13369,7.51696,320.2,0.53,0.5,2018-10-19,0124,N,nominal,1.0NRT,289.5,3.7,N
4.10308,7.80047,338.4,0.55,0.51,2018-10-19,0124,N,nominal,1.0NRT,288.8,5.9,N
4.13493,7.51515,321.1,0.53,0.5,2018-10-19,0124,N,nominal,1.0NRT,289.4,3.9,N
4.10766,7.62423,341,0.54,0.51,2018-10-19,0124,N,nominal,1.0NRT,289.5,5.8,N
3.85648,8.1115,311.2,0.58,0.52,2018-10-19,0124,N,nominal,1.0NRT,288.2,1.8,N
3.98913,7.29146,340.3,0.51,0.49,2018-10-19,0124,N,nominal,1.0NRT,289.8,14.6,N
3.98991,7.28684,308.4,0.51,0.49,2018-10-19,0124,N,nominal,1.0NRT,289.1,8.9,N
3.57883,7.39336,305.1,0.53,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.1,2,N
3.57422,7.39259,340.1,0.53,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.1,8.4,N
3.57343,7.39736,325.4,0.53,0.5,2018-10-19,0124,N,nominal,1.0NRT,288.2,5.7,N
3.46667,5.56051,340.3,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,289.2,6.7,N
3.46609,5.56413,332.1,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,289,6.7,N
3.46258,5.55985,306.7,0.4,0.44,2018-10-19,0124,N,nominal,1.0NRT,288.8,6.7,N
5.03395,-4.80398,311.4,0.42,0.45,2018-10-19,0124,N,nominal,1.0NRT,290.2,1.9,N
3.14196,6.82417,312,0.49,0.49,2018-10-19,0124,N,nominal,1.0NRT,285.9,2.9,N
4.59107,-3.14322,316,0.5,0.41,2018-10-19,0124,N,nominal,1.0NRT,291.7,2.5,N
0.23128,11.92319,301.6,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,283.8,2.7,N
0.23041,11.92861,315.7,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,284,1.5,N
0.22387,11.92746,298.6,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,283.8,1.5,N
0.23204,11.92556,313.1,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,284.2,1.9,N
0.2255,11.92439,299.7,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,283.9,1.9,N
0.22466,11.92984,302.5,0.61,0.71,2018-10-19,0124,N,nominal,1.0NRT,283.6,2.3,N
0.21931,11.87792,296.4,0.6,0.71,2018-10-19,0124,N,nominal,1.0NRT,283.5,0.7,N
-0.75511,8.75383,307.7,0.38,0.59,2018-10-19,0124,N,nominal,1.0NRT,285.8,3.5,N
-7.23516,11.28756,367,0.7,0.75,2018-10-19,0124,N,high,1.0NRT,284.4,10.1,N
-7.23431,11.28101,298.3,0.7,0.75,2018-10-19,0124,N,nominal,1.0NRT,283.3,10.1,N
-7.236,11.29412,314.9,0.7,0.75,2018-10-19,0124,N,nominal,1.0NRT,283.8,5.6,N
-7.23685,11.30066,296.3,0.7,0.75,2018-10-19,0124,N,nominal,1.0NRT,284.1,5.6,N
-7.24128,11.28007,298.7,0.7,0.75,2018-10-19,0124,N,nominal,1.0NRT,284.3,2.1,N
-7.24213,11.28662,308.8,0.7,0.75,2018-10-19,0124,N,nominal,1.0NRT,284.1,2.1,N
32.40178,4.0066,302,0.45,0.39,2018-10-19,0118,N,nominal,1.0NRT,286.9,0.5,N
29.0396,20.78555,319.3,0.6,0.71,2018-10-19,0118,N,nominal,1.0NRT,291.4,2.4,N
28.87078,21.22299,314.3,0.64,0.72,2018-10-19,0118,N,nominal,1.0NRT,290.2,2,N
28.903,20.95384,300.8,0.62,0.71,2018-10-19,0118,N,nominal,1.0NRT,277.6,3.4,N
29.23147,19.69634,367,0.52,0.66,2018-10-19,0118,N,high,1.0NRT,292.5,6.8,N
31.48375,9.5415,299.9,0.42,0.37,2018-10-19,0118,N,nominal,1.0NRT,284.4,0.9,N
31.3979,10.02106,298.7,0.43,0.38,2018-10-19,0118,N,nominal,1.0NRT,286.7,0.5,N
29.23288,19.69108,300.6,0.52,0.66,2018-10-19,0118,N,nominal,1.0NRT,289.4,8.2,N
29.23006,19.70162,303.5,0.52,0.67,2018-10-19,0118,N,nominal,1.0NRT,289,6.8,N
31.40535,9.85344,320.9,0.43,0.38,2018-10-19,0118,N,nominal,1.0NRT,286.9,1,N
31.40456,9.85786,297.4,0.43,0.38,2018-10-19,0118,N,nominal,1.0NRT,286.4,1,N
28.86773,21.22304,312.1,0.64,0.72,2018-10-19,0118,N,nominal,1.0NRT,290.1,1.6,N
28.90496,20.95526,316.1,0.62,0.71,2018-10-19,0118,N,nominal,1.0NRT,279.4,3.4,N
29.23223,19.69592,367,0.52,0.67,2018-10-19,0118,N,high,1.0NRT,291.6,14.3,N
29.23086,19.70122,312.2,0.52,0.67,2018-10-19,0118,N,nominal,1.0NRT,289.5,7.1,N
32.27855,3.98766,318.8,0.45,0.39,2018-10-19,0118,N,nominal,1.0NRT,288.1,1.9,N
28.71112,21.37689,303.7,0.66,0.73,2018-10-19,0118,N,nominal,1.0NRT,290.7,2.7,N
28.70923,21.38363,312.4,0.66,0.73,2018-10-19,0118,N,nominal,1.0NRT,290.3,2.4,N
28.71499,21.37894,304,0.66,0.73,2018-10-19,0118,N,nominal,1.0NRT,290.4,1.5,N
28.71315,21.38571,308.7,0.66,0.73,2018-10-19,0118,N,nominal,1.0NRT,290.4,1.5,N
31.84778,6.04756,308,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.4,1.2,N
31.81509,6.2233,335.5,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,293.5,24.6,N
31.8142,6.15962,327.5,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288,3.9,N
31.81359,6.16374,324.2,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.3,3.9,N
31.79963,6.0602,308.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.5,0.7,N
31.7963,6.05953,307.7,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.2,0.7,N
31.78842,6.06643,307.5,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.1,0.9,N
31.78509,6.06575,320.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.8,1.6,N
28.37023,21.93792,306.3,0.72,0.76,2018-10-19,0118,N,nominal,1.0NRT,289.3,1,N
31.76056,6.02256,302.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.2,1,N
28.9132,19.77331,331.3,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,287.5,3.9,N
28.91174,19.77881,310.4,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,286.1,3.9,N
28.90724,19.77103,339.8,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,284.9,3.9,N
28.90576,19.77659,322.1,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,286.8,3.9,N
31.84958,5.05349,305,0.41,0.37,2018-10-19,0118,N,nominal,1.0NRT,286.9,0.5,N
31.84637,5.05499,328.7,0.41,0.37,2018-10-19,0118,N,nominal,1.0NRT,288.8,3,N
28.90826,19.77085,348.3,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,285.9,8.4,N
28.90681,19.77645,353.5,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,287.4,13.2,N
28.90985,19.76468,300.9,0.53,0.67,2018-10-19,0118,N,nominal,1.0NRT,277.4,8.4,N
31.695,5.9642,315.5,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.8,1.2,N
31.66649,6.06457,304.2,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,290.5,1.1,N
31.66499,6.05155,331.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,290.3,2.4,N
31.66438,6.05566,328,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,289.3,2.9,N
31.66377,6.05978,337.6,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,290.3,2.9,N
31.66316,6.06389,317.1,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.6,1.7,N
31.69677,5.81096,330.9,0.4,0.37,2018-10-19,0118,N,nominal,1.0NRT,291.8,5.2,N
31.66166,6.05087,328.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.3,2.4,N
31.66044,6.0591,342.6,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.7,2.9,N
31.65984,6.06321,328.1,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.7,1.7,N
31.66105,6.05498,307.2,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.1,2.9,N
31.28972,8.39754,332.6,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,289.5,2.8,N
31.63593,6.06258,329.2,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.8,12.4,N
31.6326,6.06191,330.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,292.6,12.4,N
31.632,6.06602,304.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.3,5.6,N
31.23417,8.56408,306.7,0.4,0.37,2018-10-19,0118,N,nominal,1.0NRT,286.7,0.8,N
31.23083,8.56332,297.4,0.4,0.37,2018-10-19,0118,N,nominal,1.0NRT,286.9,0.8,N
31.63075,5.98101,329,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,289.6,3.8,N
31.39604,6.93522,322.8,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.7,1.1,N
31.39479,6.94326,301.2,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.3,1.1,N
31.39274,6.93452,300,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.7,1.1,N
27.98763,22.32192,336.3,0.78,0.78,2018-10-19,0118,N,nominal,1.0NRT,288.1,4.2,N
27.98538,22.32974,296.6,0.78,0.78,2018-10-19,0118,N,nominal,1.0NRT,285.5,4.2,N
31.17837,8.10361,307.7,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.1,0.7,N
31.49579,5.84694,334.4,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,289,4.6,N
27.99097,22.32576,313.5,0.78,0.78,2018-10-19,0118,N,nominal,1.0NRT,287.5,4.9,N
27.98405,22.32318,323.6,0.78,0.78,2018-10-19,0118,N,nominal,1.0NRT,286.6,4.6,N
31.46519,5.93845,318,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.9,1.6,N
27.8133,22.43572,300.4,0.8,0.78,2018-10-19,0118,N,nominal,1.0NRT,288,2.3,N
31.06101,8.01663,328.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,290.1,5.5,N
31.05505,8.03209,305.5,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.5,1.2,N
31.05438,8.03614,317.3,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.9,1.2,N
31.01646,8.16228,313.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288,1.1,N
31.01579,8.16635,302.6,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.5,1.3,N
31.01315,8.16154,317.3,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.6,1.1,N
31.01247,8.16561,308.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.7,1.3,N
31.01113,8.17375,315,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.5,1.3,N
31.00781,8.17301,322.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.9,1.8,N
28.51315,19.87044,300.9,0.55,0.68,2018-10-19,0118,N,nominal,1.0NRT,290.1,0.6,N
31.33624,6.05704,336.7,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,288.5,4.9,N
31.3293,6.03457,325.4,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.8,2.1,N
31.32869,6.03866,320.9,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.3,2.1,N
30.9988,8.01958,341.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,291.1,7.9,N
31.18864,6.78587,334.3,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,290.8,2.8,N
31.18802,6.78989,329,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,289.9,2,N
31.18534,6.78518,297.8,0.38,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.2,2.8,N
30.82426,8.02987,304.6,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,287.7,0.8,N
28.2857,19.92488,302.4,0.56,0.69,2018-10-19,0118,N,nominal,1.0NRT,290.5,0.5,N
28.2089,19.9107,304.5,0.56,0.69,2018-10-19,0118,N,nominal,1.0NRT,290.7,1.1,N
30.66175,8.10426,298.8,0.39,0.36,2018-10-19,0118,N,nominal,1.0NRT,286.8,1.2,N
